#num_maille;lambx;lamby;lambx93;lamby93;lat_dg;lon_dg
8523;9240;18810;970368;6312081;43.855900;6.363920
8524;9320;18810;978359;6312012;43.852200;6.463160
8525;9400;18810;986350;6311943;43.848400;6.562400
8526;9480;18810;994341;6311874;43.844400;6.661610
8527;9560;18810;1002333;6311805;43.840400;6.760820
8528;9640;18810;1010324;6311736;43.836400;6.860010
8529;9720;18810;1018315;6311666;43.832200;6.959180
8530;9800;18810;1026306;6311597;43.827900;7.058340
8531;9880;18810;1034297;6311528;43.823500;7.157490
8532;9960;18810;1042288;6311459;43.819100;7.256620
8533;10040;18810;1050279;6311389;43.814500;7.355740
8534;10120;18810;1058270;6311320;43.809900;7.454830
8535;10200;18810;1066262;6311250;43.805200;7.553920
8536;3000;18730;346985;6309325;43.794700;-1.387000
8537;3080;18730;354976;6309260;43.798100;-1.287830
8538;3160;18730;362968;6309195;43.801300;-1.188650
8539;3240;18730;370959;6309129;43.804500;-1.089460
8540;3320;18730;378950;6309064;43.807600;-0.990250
8541;3400;18730;386941;6308998;43.810600;-0.891040
8542;3480;18730;394933;6308933;43.813500;-0.791820
8543;3560;18730;402924;6308867;43.816300;-0.692580
8544;3640;18730;410915;6308801;43.819100;-0.593340
8545;3720;18730;418906;6308736;43.821700;-0.494090
8546;3800;18730;426898;6308670;43.824200;-0.394830
8547;3880;18730;434889;6308604;43.826700;-0.295550
8548;3960;18730;442880;6308538;43.829100;-0.196270
8549;4040;18730;450871;6308472;43.831300;-0.096990
8550;4120;18730;458863;6308406;43.833500;0.002310
8551;4200;18730;466854;6308340;43.835600;0.101610
8552;4280;18730;474845;6308274;43.837600;0.200920
8553;4360;18730;482836;6308208;43.839500;0.300240
8554;4440;18730;490828;6308142;43.841300;0.399560
8555;4520;18730;498819;6308076;43.843100;0.498890
8556;4600;18730;506810;6308010;43.844700;0.598220
8557;4680;18730;514802;6307943;43.846200;0.697560
8558;4760;18730;522793;6307877;43.847700;0.796910
8559;4840;18730;530784;6307811;43.849100;0.896260
8560;4920;18730;538775;6307744;43.850300;0.995610
8561;5000;18730;546767;6307678;43.851500;1.094970
8562;5080;18730;554758;6307611;43.852600;1.194340
8563;5160;18730;562749;6307545;43.853600;1.293700
8564;5240;18730;570740;6307478;43.854500;1.393070
8565;5320;18730;578732;6307411;43.855300;1.492450
8566;5400;18730;586723;6307345;43.856000;1.591820
8567;5480;18730;594714;6307278;43.856700;1.691200
8568;5560;18730;602705;6307211;43.857200;1.790580
8569;5640;18730;610697;6307145;43.857700;1.889970
8570;5720;18730;618688;6307078;43.858100;1.989350
8571;5800;18730;626679;6307011;43.858300;2.088730
8572;5880;18730;634670;6306944;43.858500;2.188120
8573;5960;18730;642662;6306877;43.858600;2.287510
8574;6040;18730;650653;6306810;43.858600;2.386890
8575;6120;18730;658644;6306743;43.858500;2.486280
8576;6200;18730;666635;6306675;43.858300;2.585660
8577;6280;18730;674626;6306608;43.858100;2.685050
8578;6360;18730;682618;6306541;43.857700;2.784430
8579;6440;18730;690609;6306474;43.857200;2.883820
8580;6520;18730;698600;6306406;43.856700;2.983200
8581;6600;18730;706591;6306339;43.856000;3.082580
8582;6680;18730;714582;6306272;43.855300;3.181950
8583;6760;18730;722574;6306204;43.854500;3.281330
8584;6840;18730;730565;6306137;43.853600;3.380700
8585;6920;18730;738556;6306069;43.852600;3.480060
8586;7000;18730;746547;6306001;43.851500;3.579430
8587;7080;18730;754538;6305934;43.850300;3.678790
8588;7160;18730;762530;6305866;43.849100;3.778140
8589;7240;18730;770521;6305799;43.847700;3.877490
8590;7320;18730;778512;6305731;43.846200;3.976840
8591;7400;18730;786503;6305663;43.844700;4.076180
8592;7480;18730;794494;6305595;43.843100;4.175510
8593;7560;18730;802485;6305527;43.841300;4.274840
8594;7640;18730;810477;6305459;43.839500;4.374160
8595;7720;18730;818468;6305391;43.837600;4.473480
8596;7800;18730;826459;6305323;43.835600;4.572790
8597;7880;18730;834450;6305255;43.833500;4.672090
8598;7960;18730;842441;6305187;43.831300;4.771390
8599;8040;18730;850432;6305119;43.829100;4.870680
8600;8120;18730;858424;6305050;43.826700;4.969950
8601;8200;18730;866415;6304982;43.824200;5.069220
8602;8280;18730;874406;6304914;43.821700;5.168490
8603;8360;18730;882397;6304845;43.819100;5.267740
8604;8440;18730;890388;6304777;43.816300;5.366980
8605;8520;18730;898379;6304708;43.813500;5.466220
8606;8600;18730;906370;6304640;43.810600;5.565440
8607;8680;18730;914361;6304571;43.807600;5.664650
8608;8760;18730;922353;6304503;43.804500;5.763860
8609;8840;18730;930344;6304434;43.801300;5.863050
8610;8920;18730;938335;6304365;43.798100;5.962230
8611;9000;18730;946326;6304296;43.794700;6.061400
8612;9080;18730;954317;6304228;43.791300;6.160560
8613;9160;18730;962308;6304159;43.787700;6.259700
8614;9240;18730;970299;6304090;43.784100;6.358840
8615;9320;18730;978290;6304021;43.780400;6.457960
8616;9400;18730;986281;6303952;43.776600;6.557060
8617;9480;18730;994272;6303883;43.772600;6.656160
8618;9560;18730;1002263;6303814;43.768600;6.755240
8619;9640;18730;1010255;6303745;43.764600;6.854300
8620;9720;18730;1018246;6303675;43.760400;6.953350
8621;9800;18730;1026237;6303606;43.756100;7.052390
8622;9880;18730;1034228;6303537;43.751800;7.151410
8623;9960;18730;1042219;6303468;43.747300;7.250420
8624;10040;18730;1050210;6303398;43.742800;7.349410
8625;10120;18730;1058201;6303329;43.738100;7.448380
8626;3000;18650;346920;6301334;43.722900;-1.382300
8627;3080;18650;354911;6301269;43.726200;-1.283260
8628;3160;18650;362902;6301203;43.729500;-1.184200
8629;3240;18650;370893;6301138;43.732700;-1.085140
8630;3320;18650;378885;6301073;43.735800;-0.986060
8631;3400;18650;386876;6301007;43.738800;-0.886970
8632;3480;18650;394867;6300942;43.741600;-0.787870
8633;3560;18650;402858;6300876;43.744500;-0.688760
8634;3640;18650;410849;6300810;43.747200;-0.589640
8635;3720;18650;418841;6300745;43.749800;-0.490510
8636;3800;18650;426832;6300679;43.752400;-0.391380
8637;3880;18650;434823;6300613;43.754800;-0.292230
8638;3960;18650;442814;6300547;43.757200;-0.193080
8639;4040;18650;450805;6300481;43.759400;-0.093920
8640;4120;18650;458797;6300415;43.761600;0.005250
8641;4200;18650;466788;6300349;43.763700;0.104430
8642;4280;18650;474779;6300283;43.765700;0.203610
8643;4360;18650;482770;6300217;43.767600;0.302810
8644;4440;18650;490762;6300151;43.769400;0.402000
8645;4520;18650;498753;6300085;43.771200;0.501210
8646;4600;18650;506744;6300018;43.772800;0.600420
8647;4680;18650;514735;6299952;43.774300;0.699630
8648;4760;18650;522727;6299886;43.775800;0.798850
8649;4840;18650;530718;6299819;43.777200;0.898080
8650;4920;18650;538709;6299753;43.778400;0.997310
8651;5000;18650;546700;6299687;43.779600;1.096540
8652;5080;18650;554691;6299620;43.780700;1.195780
8653;5160;18650;562683;6299554;43.781700;1.295020
8654;5240;18650;570674;6299487;43.782600;1.394270
8655;5320;18650;578665;6299420;43.783400;1.493510
8656;5400;18650;586656;6299354;43.784100;1.592770
8657;5480;18650;594647;6299287;43.784800;1.692020
8658;5560;18650;602639;6299220;43.785300;1.791270
8659;5640;18650;610630;6299153;43.785800;1.890530
8660;5720;18650;618621;6299087;43.786100;1.989790
8661;5800;18650;626612;6299020;43.786400;2.089050
8662;5880;18650;634603;6298953;43.786600;2.188310
8663;5960;18650;642595;6298886;43.786700;2.287570
8664;6040;18650;650586;6298818;43.786700;2.386830
8665;6120;18650;658577;6298751;43.786600;2.486090
8666;6200;18650;666568;6298684;43.786400;2.585350
8667;6280;18650;674559;6298617;43.786100;2.684610
8668;6360;18650;682550;6298550;43.785800;2.783870
8669;6440;18650;690541;6298483;43.785300;2.883130
8670;6520;18650;698533;6298415;43.784800;2.982380
8671;6600;18650;706524;6298348;43.784100;3.081630
8672;6680;18650;714515;6298280;43.783400;3.180880
8673;6760;18650;722506;6298213;43.782600;3.280130
8674;6840;18650;730497;6298145;43.781700;3.379380
8675;6920;18650;738488;6298078;43.780700;3.478620
8676;7000;18650;746479;6298010;43.779600;3.577860
8677;7080;18650;754471;6297943;43.778400;3.677090
8678;7160;18650;762462;6297875;43.777200;3.776320
8679;7240;18650;770453;6297807;43.775800;3.875550
8680;7320;18650;778444;6297740;43.774300;3.974770
8681;7400;18650;786435;6297672;43.772800;4.073980
8682;7480;18650;794426;6297604;43.771200;4.173190
8683;7560;18650;802417;6297536;43.769400;4.272400
8684;7640;18650;810408;6297468;43.767600;4.371590
8685;7720;18650;818400;6297400;43.765700;4.470780
8686;7800;18650;826391;6297332;43.763700;4.569970
8687;7880;18650;834382;6297264;43.761600;4.669150
8688;7960;18650;842373;6297196;43.759400;4.768320
8689;8040;18650;850364;6297128;43.757200;4.867480
8690;8120;18650;858355;6297059;43.754800;4.966630
8691;8200;18650;866346;6296991;43.752400;5.065780
8692;8280;18650;874337;6296923;43.749800;5.164910
8693;8360;18650;882329;6296854;43.747200;5.264040
8694;8440;18650;890320;6296786;43.744500;5.363160
8695;8520;18650;898311;6296717;43.741600;5.462270
8696;8600;18650;906302;6296649;43.738800;5.561370
8697;8680;18650;914293;6296580;43.735800;5.660460
8698;8760;18650;922284;6296512;43.732700;5.759540
8699;8840;18650;930275;6296443;43.729500;5.858600
8700;8920;18650;938266;6296374;43.726200;5.957660
8701;9000;18650;946257;6296305;43.722900;6.056700
8702;9080;18650;954248;6296237;43.719400;6.155740
8703;9160;18650;962239;6296168;43.715900;6.254760
8704;9240;18650;970230;6296099;43.712300;6.353770
8705;9320;18650;978221;6296030;43.708500;6.452760
8706;9400;18650;986212;6295961;43.704700;6.551740
8707;9480;18650;994203;6295892;43.700800;6.650710
8708;9560;18650;1002194;6295823;43.696900;6.749670
8709;9640;18650;1010185;6295754;43.692800;6.848610
8710;9720;18650;1018176;6295684;43.688600;6.947540
8711;9800;18650;1026167;6295615;43.684300;7.046450
8712;9880;18650;1034158;6295546;43.680000;7.145350
8713;9960;18650;1042149;6295477;43.675500;7.244230
8714;10040;18650;1050141;6295407;43.671000;7.343090
8715;2920;18570;338864;6293408;43.647600;-1.476530
8716;3000;18570;346855;6293343;43.651000;-1.377620
8717;3080;18570;354846;6293278;43.654400;-1.278700
8718;3160;18570;362837;6293212;43.657700;-1.179770
8719;3240;18570;370828;6293147;43.660800;-1.080820
8720;3320;18570;378819;6293081;43.663900;-0.981870
8721;3400;18570;386810;6293016;43.666900;-0.882910
8722;3480;18570;394801;6292950;43.669800;-0.783930
8723;3560;18570;402793;6292885;43.672600;-0.684950
8724;3640;18570;410784;6292819;43.675300;-0.585950
8725;3720;18570;418775;6292753;43.678000;-0.486950
8726;3800;18570;426766;6292688;43.680500;-0.387940
8727;3880;18570;434757;6292622;43.682900;-0.288920
8728;3960;18570;442748;6292556;43.685300;-0.189890
8729;4040;18570;450739;6292490;43.687600;-0.090850
8730;4120;18570;458731;6292424;43.689700;0.008190
8731;4200;18570;466722;6292358;43.691800;0.107240
8732;4280;18570;474713;6292292;43.693800;0.206300
8733;4360;18570;482704;6292226;43.695700;0.305370
8734;4440;18570;490695;6292160;43.697500;0.404440
8735;4520;18570;498687;6292093;43.699300;0.503520
8736;4600;18570;506678;6292027;43.700900;0.602610
8737;4680;18570;514669;6291961;43.702400;0.701700
8738;4760;18570;522660;6291895;43.703900;0.800790
8739;4840;18570;530651;6291828;43.705200;0.899890
8740;4920;18570;538643;6291762;43.706500;0.999000
8741;5000;18570;546634;6291695;43.707700;1.098110
8742;5080;18570;554625;6291629;43.708800;1.197220
8743;5160;18570;562616;6291562;43.709800;1.296340
8744;5240;18570;570607;6291496;43.710700;1.395460
8745;5320;18570;578598;6291429;43.711500;1.494580
8746;5400;18570;586590;6291362;43.712200;1.593700
8747;5480;18570;594581;6291296;43.712900;1.692830
8748;5560;18570;602572;6291229;43.713400;1.791960
8749;5640;18570;610563;6291162;43.713900;1.891090
8750;5720;18570;618554;6291095;43.714200;1.990230
8751;5800;18570;626545;6291028;43.714500;2.089360
8752;5880;18570;634536;6290961;43.714700;2.188500
8753;5960;18570;642528;6290894;43.714800;2.287630
8754;6040;18570;650519;6290827;43.714800;2.386770
8755;6120;18570;658510;6290760;43.714700;2.485900
8756;6200;18570;666501;6290693;43.714500;2.585040
8757;6280;18570;674492;6290626;43.714200;2.684170
8758;6360;18570;682483;6290559;43.713900;2.783310
8759;6440;18570;690474;6290491;43.713400;2.882440
8760;6520;18570;698465;6290424;43.712900;2.981570
8761;6600;18570;706456;6290357;43.712200;3.080700
8762;6680;18570;714447;6290289;43.711500;3.179820
8763;6760;18570;722439;6290222;43.710700;3.278940
8764;6840;18570;730430;6290154;43.709800;3.378060
8765;6920;18570;738421;6290087;43.708800;3.477180
8766;7000;18570;746412;6290019;43.707700;3.576290
8767;7080;18570;754403;6289952;43.706500;3.675400
8768;7160;18570;762394;6289884;43.705200;3.774510
8769;7240;18570;770385;6289816;43.703900;3.873610
8770;7320;18570;778376;6289749;43.702400;3.972700
8771;7400;18570;786367;6289681;43.700900;4.071790
8772;7480;18570;794358;6289613;43.699300;4.170880
8773;7560;18570;802349;6289545;43.697500;4.269960
8774;7640;18570;810340;6289477;43.695700;4.369030
8775;7720;18570;818332;6289409;43.693800;4.468090
8776;7800;18570;826323;6289341;43.691800;4.567150
8777;7880;18570;834314;6289273;43.689700;4.666210
8778;7960;18570;842305;6289205;43.687600;4.765250
8779;8040;18570;850296;6289137;43.685300;4.864290
8780;8120;18570;858287;6289068;43.682900;4.963320
8781;8200;18570;866278;6289000;43.680500;5.062340
8782;8280;18570;874269;6288932;43.678000;5.161350
8783;8360;18570;882260;6288863;43.675300;5.260350
8784;8440;18570;890251;6288795;43.672600;5.359350
8785;8520;18570;898242;6288726;43.669800;5.458330
8786;8600;18570;906233;6288658;43.666900;5.557310
8787;8680;18570;914224;6288589;43.663900;5.656270
8788;8760;18570;922215;6288521;43.660800;5.755220
8789;8840;18570;930206;6288452;43.657700;5.854170
8790;8920;18570;938197;6288383;43.654400;5.953100
8791;9000;18570;946188;6288314;43.651000;6.052020
8792;9080;18570;954179;6288246;43.647600;6.150930
8793;9160;18570;962170;6288177;43.644100;6.249820
8794;9240;18570;970161;6288108;43.640400;6.348710
8795;9320;18570;978152;6288039;43.636700;6.447580
8796;9400;18570;986143;6287970;43.632900;6.546440
8797;9480;18570;994134;6287901;43.629000;6.645280
8798;9560;18570;1002125;6287832;43.625100;6.744110
8799;9640;18570;1010116;6287763;43.621000;6.842930
8800;9720;18570;1018107;6287693;43.616800;6.941730
8801;9800;18570;1026098;6287624;43.612500;7.040520
8802;9880;18570;1034089;6287555;43.608200;7.139300
8803;2920;18490;338798;6285417;43.575800;-1.471730
8804;3000;18490;346789;6285352;43.579200;-1.372950
8805;3080;18490;354780;6285287;43.582600;-1.274150
8806;3160;18490;362771;6285221;43.585800;-1.175340
8807;3240;18490;370762;6285156;43.589000;-1.076520
8808;3320;18490;378753;6285090;43.592100;-0.977690
8809;3400;18490;386745;6285025;43.595000;-0.878850
8810;3480;18490;394736;6284959;43.597900;-0.780000
8811;3560;18490;402727;6284894;43.600800;-0.681140
8812;3640;18490;410718;6284828;43.603500;-0.582270
8813;3720;18490;418709;6284762;43.606100;-0.483400
8814;3800;18490;426700;6284696;43.608600;-0.384510
8815;3880;18490;434691;6284631;43.611100;-0.285610
8816;3960;18490;442682;6284565;43.613400;-0.186710
8817;4040;18490;450674;6284499;43.615700;-0.087790
8818;4120;18490;458665;6284433;43.617900;0.011130
8819;4200;18490;466656;6284367;43.619900;0.110050
8820;4280;18490;474647;6284301;43.621900;0.208990
8821;4360;18490;482638;6284235;43.623800;0.307930
8822;4440;18490;490629;6284168;43.625700;0.406880
8823;4520;18490;498620;6284102;43.627400;0.505830
8824;4600;18490;506612;6284036;43.629000;0.604790
8825;4680;18490;514603;6283970;43.630500;0.703760
8826;4760;18490;522594;6283903;43.632000;0.802730
8827;4840;18490;530585;6283837;43.633400;0.901700
8828;4920;18490;538576;6283771;43.634600;1.000680
8829;5000;18490;546567;6283704;43.635800;1.099670
8830;5080;18490;554558;6283638;43.636900;1.198660
8831;5160;18490;562550;6283571;43.637900;1.297650
8832;5240;18490;570541;6283505;43.638800;1.396640
8833;5320;18490;578532;6283438;43.639600;1.495640
8834;5400;18490;586523;6283371;43.640300;1.594640
8835;5480;18490;594514;6283305;43.641000;1.693640
8836;5560;18490;602505;6283238;43.641500;1.792650
8837;5640;18490;610496;6283171;43.642000;1.891660
8838;5720;18490;618487;6283104;43.642300;1.990660
8839;5800;18490;626478;6283037;43.642600;2.089670
8840;5880;18490;634469;6282970;43.642800;2.188680
8841;5960;18490;642461;6282903;43.642900;2.287690
8842;6040;18490;650452;6282836;43.642900;2.386710
8843;6120;18490;658443;6282769;43.642800;2.485720
8844;6200;18490;666434;6282702;43.642600;2.584730
8845;6280;18490;674425;6282635;43.642300;2.683740
8846;6360;18490;682416;6282568;43.642000;2.782740
8847;6440;18490;690407;6282500;43.641500;2.881750
8848;6520;18490;698398;6282433;43.641000;2.980760
8849;6600;18490;706389;6282366;43.640300;3.079760
8850;6680;18490;714380;6282298;43.639600;3.178760
8851;6760;18490;722371;6282231;43.638800;3.277760
8852;6840;18490;730362;6282163;43.637900;3.376750
8853;6920;18490;738353;6282096;43.636900;3.475740
8854;7000;18490;746344;6282028;43.635800;3.574730
8855;7080;18490;754335;6281961;43.634600;3.673720
8856;7160;18490;762326;6281893;43.633400;3.772700
8857;7240;18490;770317;6281825;43.632000;3.871670
8858;7320;18490;778308;6281757;43.630500;3.970640
8859;7400;18490;786299;6281690;43.629000;4.069610
8860;7480;18490;794290;6281622;43.627400;4.168570
8861;7560;18490;802281;6281554;43.625700;4.267520
8862;7640;18490;810272;6281486;43.623800;4.366470
8863;7720;18490;818264;6281418;43.621900;4.465410
8864;7800;18490;826255;6281350;43.619900;4.564350
8865;7880;18490;834246;6281282;43.617900;4.663270
8866;7960;18490;842237;6281214;43.615700;4.762190
8867;8040;18490;850228;6281145;43.613400;4.861110
8868;8120;18490;858219;6281077;43.611100;4.960010
8869;8200;18490;866210;6281009;43.608600;5.058910
8870;8280;18490;874201;6280941;43.606100;5.157800
8871;8360;18490;882192;6280872;43.603500;5.256670
8872;8440;18490;890183;6280804;43.600800;5.355540
8873;8520;18490;898174;6280735;43.597900;5.454400
8874;8600;18490;906165;6280667;43.595000;5.553260
8875;8680;18490;914156;6280598;43.592100;5.652090
8876;8760;18490;922147;6280529;43.589000;5.750920
8877;8840;18490;930138;6280461;43.585800;5.849740
8878;8920;18490;938129;6280392;43.582600;5.948550
8879;9000;18490;946120;6280323;43.579200;6.047350
8880;9080;18490;954111;6280255;43.575800;6.146130
8881;9160;18490;962102;6280186;43.572300;6.244900
8882;9240;18490;970092;6280117;43.568600;6.343660
8883;9320;18490;978083;6280048;43.564900;6.442410
8884;9400;18490;986074;6279979;43.561100;6.541150
8885;9480;18490;994065;6279910;43.557200;6.639870
8886;9560;18490;1002056;6279841;43.553300;6.738570
8887;9640;18490;1010047;6279772;43.549200;6.837270
8888;9720;18490;1018038;6279702;43.545000;6.935950
8889;9800;18490;1026029;6279633;43.540800;7.034610
8890;9880;18490;1034020;6279564;43.536400;7.133260
8891;2840;18410;330742;6277491;43.500400;-1.565600
8892;2920;18410;338733;6277426;43.504000;-1.466950
8893;3000;18410;346724;6277361;43.507400;-1.368290
8894;3080;18410;354715;6277296;43.510700;-1.269610
8895;3160;18410;362706;6277230;43.514000;-1.170930
8896;3240;18410;370697;6277165;43.517200;-1.072230
8897;3320;18410;378688;6277099;43.520200;-0.973530
8898;3400;18410;386679;6277034;43.523200;-0.874810
8899;3480;18410;394670;6276968;43.526100;-0.776090
8900;3560;18410;402661;6276903;43.528900;-0.677350
8901;3640;18410;410652;6276837;43.531600;-0.578600
8902;3720;18410;418643;6276771;43.534200;-0.479850
8903;3800;18410;426634;6276705;43.536800;-0.381090
8904;3880;18410;434626;6276640;43.539200;-0.282310
8905;3960;18410;442617;6276574;43.541600;-0.183530
8906;4040;18410;450608;6276508;43.543800;-0.084750
8907;4120;18410;458599;6276442;43.546000;0.014050
8908;4200;18410;466590;6276376;43.548100;0.112850
8909;4280;18410;474581;6276310;43.550100;0.211660
8910;4360;18410;482572;6276243;43.552000;0.310480
8911;4440;18410;490563;6276177;43.553800;0.409310
8912;4520;18410;498554;6276111;43.555500;0.508140
8913;4600;18410;506545;6276045;43.557100;0.606970
8914;4680;18410;514536;6275979;43.558700;0.705810
8915;4760;18410;522527;6275912;43.560100;0.804660
8916;4840;18410;530519;6275846;43.561500;0.903510
8917;4920;18410;538510;6275780;43.562700;1.002360
8918;5000;18410;546501;6275713;43.563900;1.101220
8919;5080;18410;554492;6275647;43.565000;1.200090
8920;5160;18410;562483;6275580;43.566000;1.298950
8921;5240;18410;570474;6275514;43.566900;1.397830
8922;5320;18410;578465;6275447;43.567700;1.496700
8923;5400;18410;586456;6275380;43.568400;1.595580
8924;5480;18410;594447;6275313;43.569100;1.694450
8925;5560;18410;602438;6275247;43.569600;1.793330
8926;5640;18410;610429;6275180;43.570000;1.892220
8927;5720;18410;618420;6275113;43.570400;1.991100
8928;5800;18410;626411;6275046;43.570700;2.089990
8929;5880;18410;634402;6274979;43.570900;2.188870
8930;5960;18410;642394;6274912;43.571000;2.287760
8931;6040;18410;650385;6274845;43.571000;2.386640
8932;6120;18410;658376;6274778;43.570900;2.485530
8933;6200;18410;666367;6274711;43.570700;2.584410
8934;6280;18410;674358;6274644;43.570400;2.683300
8935;6360;18410;682349;6274577;43.570000;2.782180
8936;6440;18410;690340;6274509;43.569600;2.881070
8937;6520;18410;698330;6274442;43.569100;2.979950
8938;6600;18410;706321;6274375;43.568400;3.078820
8939;6680;18410;714313;6274307;43.567700;3.177700
8940;6760;18410;722304;6274240;43.566900;3.276570
8941;6840;18410;730295;6274172;43.566000;3.375440
8942;6920;18410;738286;6274105;43.565000;3.474310
8943;7000;18410;746277;6274037;43.563900;3.573180
8944;7080;18410;754268;6273969;43.562700;3.672040
8945;7160;18410;762259;6273902;43.561500;3.770890
8946;7240;18410;770250;6273834;43.560100;3.869740
8947;7320;18410;778241;6273766;43.558700;3.968590
8948;7400;18410;786232;6273699;43.557100;4.067430
8949;7480;18410;794223;6273631;43.555500;4.166270
8950;7560;18410;802213;6273563;43.553800;4.265090
8951;7640;18410;810204;6273495;43.552000;4.363920
8952;7720;18410;818196;6273427;43.550100;4.462740
8953;7800;18410;826187;6273359;43.548100;4.561550
8954;7880;18410;834178;6273291;43.546000;4.660350
8955;7960;18410;842169;6273223;43.543800;4.759150
8956;8040;18410;850159;6273155;43.541600;4.857930
8957;8120;18410;858150;6273086;43.539200;4.956710
8958;8200;18410;866141;6273018;43.536800;5.055490
8959;8280;18410;874132;6272950;43.534200;5.154250
8960;8360;18410;882123;6272881;43.531600;5.253010
8961;8440;18410;890114;6272813;43.528900;5.351750
8962;8520;18410;898105;6272744;43.526100;5.450490
8963;8600;18410;906096;6272676;43.523200;5.549210
8964;8680;18410;914087;6272607;43.520200;5.647930
8965;8760;18410;922078;6272538;43.517200;5.746630
8966;8840;18410;930069;6272470;43.514000;5.845330
8967;8920;18410;938060;6272401;43.510700;5.944010
8968;9000;18410;946051;6272332;43.507400;6.042690
8969;9080;18410;954042;6272264;43.504000;6.141350
8970;9160;18410;962033;6272195;43.500400;6.240000
8971;9240;18410;970024;6272126;43.496800;6.338630
8972;9320;18410;978014;6272057;43.493100;6.437260
8973;9400;18410;986005;6271988;43.489300;6.535870
8974;9480;18410;993996;6271919;43.485500;6.634460
8975;9560;18410;1001987;6271850;43.481500;6.733050
8976;9640;18410;1009978;6271781;43.477400;6.831620
8977;9720;18410;1017969;6271712;43.473300;6.930170
8978;2760;18330;322686;6269566;43.425000;-1.659210
8979;2840;18330;330677;6269500;43.428600;-1.560700
8980;2920;18330;338668;6269435;43.432200;-1.462170
8981;3000;18330;346659;6269370;43.435600;-1.363640
8982;3080;18330;354650;6269305;43.438900;-1.265090
8983;3160;18330;362641;6269239;43.442200;-1.166530
8984;3240;18330;370631;6269174;43.445300;-1.067960
8985;3320;18330;378622;6269108;43.448400;-0.969370
8986;3400;18330;386613;6269043;43.451400;-0.870780
8987;3480;18330;394605;6268977;43.454300;-0.772180
8988;3560;18330;402596;6268911;43.457100;-0.673570
8989;3640;18330;410587;6268846;43.459800;-0.574940
8990;3720;18330;418578;6268780;43.462400;-0.476310
8991;3800;18330;426569;6268714;43.464900;-0.377670
8992;3880;18330;434560;6268648;43.467400;-0.279030
8993;3960;18330;442551;6268583;43.469700;-0.180370
8994;4040;18330;450542;6268517;43.472000;-0.081700
8995;4120;18330;458533;6268451;43.474100;0.016970
8996;4200;18330;466524;6268385;43.476200;0.115650
8997;4280;18330;474515;6268319;43.478200;0.214330
8998;4360;18330;482506;6268252;43.480100;0.313030
8999;4440;18330;490497;6268186;43.481900;0.411730
9000;4520;18330;498488;6268120;43.483600;0.510430
9001;4600;18330;506479;6268054;43.485200;0.609140
9002;4680;18330;514470;6267988;43.486800;0.707860
9003;4760;18330;522461;6267921;43.488200;0.806580
9004;4840;18330;530452;6267855;43.489600;0.905310
9005;4920;18330;538443;6267789;43.490800;1.004040
9006;5000;18330;546434;6267722;43.492000;1.102780
9007;5080;18330;554425;6267656;43.493100;1.201520
9008;5160;18330;562416;6267589;43.494100;1.300260
9009;5240;18330;570407;6267522;43.495000;1.399010
9010;5320;18330;578398;6267456;43.495800;1.497760
9011;5400;18330;586389;6267389;43.496500;1.596510
9012;5480;18330;594380;6267322;43.497200;1.695260
9013;5560;18330;602371;6267256;43.497700;1.794020
9014;5640;18330;610362;6267189;43.498100;1.892780
9015;5720;18330;618353;6267122;43.498500;1.991540
9016;5800;18330;626344;6267055;43.498800;2.090300
9017;5880;18330;634335;6266988;43.499000;2.189060
9018;5960;18330;642327;6266921;43.499100;2.287820
9019;6040;18330;650317;6266854;43.499100;2.386580
9020;6120;18330;658308;6266787;43.499000;2.485340
9021;6200;18330;666299;6266720;43.498800;2.584100
9022;6280;18330;674290;6266653;43.498500;2.682860
9023;6360;18330;682281;6266586;43.498100;2.781620
9024;6440;18330;690272;6266518;43.497700;2.880380
9025;6520;18330;698263;6266451;43.497200;2.979140
9026;6600;18330;706254;6266384;43.496500;3.077890
9027;6680;18330;714245;6266316;43.495800;3.176640
9028;6760;18330;722236;6266249;43.495000;3.275390
9029;6840;18330;730227;6266181;43.494100;3.374140
9030;6920;18330;738218;6266114;43.493100;3.472880
9031;7000;18330;746209;6266046;43.492000;3.571620
9032;7080;18330;754200;6265978;43.490800;3.670360
9033;7160;18330;762191;6265911;43.489600;3.769090
9034;7240;18330;770182;6265843;43.488200;3.867820
9035;7480;18330;794155;6265640;43.483600;4.163970
9036;7560;18330;802146;6265572;43.481900;4.262670
9037;7640;18330;810136;6265504;43.480100;4.361370
9038;7720;18330;818127;6265436;43.478200;4.460070
9039;7800;18330;826118;6265368;43.476200;4.558750
9040;7880;18330;834109;6265300;43.474100;4.657430
9041;7960;18330;842100;6265232;43.472000;4.756100
9042;8040;18330;850091;6265164;43.469700;4.854770
9043;8120;18330;858082;6265095;43.467400;4.953430
9044;8200;18330;866073;6265027;43.464900;5.052070
9045;8280;18330;874064;6264959;43.462400;5.150710
9046;8360;18330;882055;6264890;43.459800;5.249340
9047;8440;18330;890046;6264822;43.457100;5.347970
9048;8520;18330;898037;6264753;43.454300;5.446580
9049;8600;18330;906028;6264685;43.451400;5.545180
9050;8680;18330;914019;6264616;43.448400;5.643770
9051;8760;18330;922009;6264548;43.445300;5.742360
9052;8840;18330;930000;6264479;43.442200;5.840930
9053;8920;18330;937991;6264410;43.438900;5.939490
9054;9000;18330;945982;6264341;43.435600;6.038040
